#t (yr), a_m (R_p), e_m, a_p (AU), e_p, alpha (''/yr), spin_period (hr), obliquity (deg), phase (deg), i_p (deg), Omg_p (deg),S_x,S_y,S_z
7.94000e+06,37.0207,0.07132,0.3408,0.03145,574.936832,8.191151,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.72413441e+03
7.95000e+06,37.4509,0.06092,0.3405,0.03205,576.562998,8.192147,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.72331698e+03
7.96000e+06,36.6358,0.08348,0.3407,0.03208,575.325503,8.193143,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.72250015e+03
7.97000e+06,37.0221,0.07243,0.3406,0.03168,576.036517,8.194138,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.72168392e+03
7.98000e+06,36.8541,0.07338,0.3407,0.03206,575.105141,8.195132,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.72086828e+03
7.99000e+06,36.7911,0.07395,0.3406,0.03210,575.455083,8.196126,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.72005324e+03
8.00000e+06,36.7424,0.08202,0.3407,0.03231,575.085993,8.197119,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.71923878e+03
8.01000e+06,38.5274,0.06976,0.3410,0.03095,573.258956,8.198112,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.71842492e+03
8.02000e+06,37.3852,0.07880,0.3405,0.03209,575.981360,8.199105,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.71761164e+03
8.03000e+06,39.0626,0.00494,0.3411,0.03270,573.049508,8.200097,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.71679896e+03
8.04000e+06,37.9384,0.07234,0.3404,0.03256,576.235782,8.201088,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.71598685e+03
8.05000e+06,38.2175,0.02328,0.3410,0.03159,573.268735,8.202080,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.71517532e+03
8.06000e+06,36.7532,0.07779,0.3407,0.03206,574.630012,8.203070,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.71436437e+03
8.07000e+06,37.2579,0.04884,0.3405,0.03191,575.392076,8.204060,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.71355400e+03
8.08000e+06,38.4058,0.04377,0.3410,0.03125,572.916867,8.205050,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.71274420e+03
8.09000e+06,37.1520,0.07331,0.3408,0.03225,573.683780,8.206039,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.71193497e+03
8.10000e+06,37.3689,0.06292,0.3405,0.03169,575.247949,8.207028,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.71112631e+03
8.11000e+06,37.1884,0.04938,0.3408,0.03155,573.806662,8.208016,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.71031821e+03
8.12000e+06,38.9119,0.05695,0.3403,0.03131,576.106118,8.209004,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.70951068e+03
8.13000e+06,37.4809,0.05517,0.3405,0.03208,575.028953,8.209992,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.70870371e+03
8.14000e+06,37.1342,0.02914,0.3406,0.03216,574.391971,8.210979,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.70789730e+03
8.15000e+06,38.4882,0.01479,0.3410,0.03197,572.508651,8.211965,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.70709146e+03
8.16000e+06,38.8711,0.08518,0.3403,0.03112,575.881645,8.212951,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.70628616e+03
8.17000e+06,37.1696,0.07241,0.3408,0.03189,573.312176,8.213937,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.70548142e+03
8.18000e+06,37.4543,0.07238,0.3409,0.03216,572.791163,8.214922,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.70467723e+03
8.19000e+06,36.9722,0.04619,0.3408,0.03220,573.358326,8.215907,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.70387360e+03
8.20000e+06,39.0898,0.00652,0.3410,0.03143,571.901454,8.216891,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.70307051e+03
8.21000e+06,37.6955,0.02329,0.3409,0.03182,572.514152,8.217875,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.70226796e+03
8.22000e+06,38.9992,0.02344,0.3404,0.03115,575.214826,8.218859,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.70146597e+03
8.23000e+06,37.5033,0.06129,0.3408,0.03160,572.622469,8.219842,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.70066451e+03
8.24000e+06,37.4664,0.06379,0.3405,0.03224,574.105684,8.220824,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.69986359e+03
8.25000e+06,37.2195,0.07675,0.3408,0.03244,572.597182,8.221807,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.69906321e+03
8.26000e+06,38.9635,0.08869,0.3411,0.03242,571.265646,8.222788,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.69826337e+03
8.27000e+06,38.3957,0.06064,0.3404,0.03280,574.662820,8.223770,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.69746406e+03
8.28000e+06,37.2269,0.06407,0.3406,0.03153,573.675910,8.224751,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.69666529e+03
8.29000e+06,38.7040,0.05480,0.3410,0.03258,571.346147,8.225731,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.69586705e+03
8.30000e+06,38.2284,0.02446,0.3410,0.03149,571.554482,8.226711,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.69506933e+03
8.31000e+06,38.1411,0.07594,0.3404,0.03245,574.174487,8.227691,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.69427214e+03
8.32000e+06,37.6153,0.06786,0.3409,0.03249,571.806794,8.228670,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.69347548e+03
8.33000e+06,39.2367,0.00259,0.3403,0.03242,574.439451,8.229649,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.69267934e+03
8.34000e+06,37.2908,0.07282,0.3406,0.03190,573.125181,8.230628,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.69188372e+03
8.35000e+06,38.1322,0.02509,0.3404,0.03121,573.853666,8.231606,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.69108862e+03
8.36000e+06,38.9301,0.01531,0.3404,0.03212,574.057548,8.232583,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.69029404e+03
8.37000e+06,37.6301,0.06650,0.3409,0.03138,571.545436,8.233560,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.68949998e+03
8.38000e+06,37.7363,0.03224,0.3405,0.03137,573.367043,8.234537,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.68870643e+03
8.39000e+06,37.1327,0.06563,0.3406,0.03157,572.490030,8.235514,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.68791339e+03
8.40000e+06,39.0801,0.06032,0.3410,0.03096,570.396987,8.236490,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.68712086e+03
8.41000e+06,38.7597,0.08326,0.3410,0.03223,570.359400,8.237465,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.68632884e+03
8.42000e+06,37.4504,0.07113,0.3406,0.03181,572.726720,8.238441,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.68553733e+03
8.43000e+06,37.3790,0.07758,0.3408,0.03151,571.494340,8.239415,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.68474633e+03
8.44000e+06,37.7084,0.06263,0.3408,0.03148,571.111324,8.240390,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.68395583e+03
8.45000e+06,37.2773,0.04324,0.3408,0.03222,571.341459,8.241364,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.68316583e+03
8.46000e+06,38.1733,0.05685,0.3404,0.03197,572.975368,8.242338,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.68237633e+03
8.47000e+06,37.9754,0.02152,0.3409,0.03132,570.712887,8.243311,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.68158733e+03
8.48000e+06,38.8357,0.04053,0.3404,0.03130,573.239926,8.244284,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.68079882e+03
8.49000e+06,37.6804,0.08258,0.3405,0.03157,572.514726,8.245256,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.68001081e+03
8.50000e+06,38.9370,0.00432,0.3410,0.03107,569.945163,8.246229,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.67922330e+03
8.51000e+06,37.7368,0.06443,0.3405,0.03199,572.321275,8.247200,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.67843628e+03
8.52000e+06,37.7929,0.05850,0.3409,0.03255,570.284808,8.248172,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.67764974e+03
8.53000e+06,37.4854,0.06673,0.3406,0.03227,571.641010,8.249143,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.67686370e+03
8.54000e+06,37.3966,0.08105,0.3408,0.03233,570.614891,8.250113,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.67607815e+03
8.55000e+06,39.1632,0.10054,0.3403,0.03098,573.050478,8.251084,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.67529308e+03
8.56000e+06,37.8746,0.02704,0.3409,0.03183,570.124120,8.252054,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.67450849e+03
8.57000e+06,39.2261,0.06247,0.3403,0.03237,572.779657,8.253023,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.67372439e+03
8.58000e+06,37.1503,0.08928,0.3407,0.03194,570.875589,8.253992,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.67294076e+03
8.59000e+06,37.3821,0.06437,0.3407,0.03229,570.647370,8.254961,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.67215762e+03
8.60000e+06,37.7463,0.05937,0.3408,0.03145,570.111708,8.255930,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.67137495e+03
8.61000e+06,38.4943,0.08071,0.3410,0.03277,569.171304,8.256898,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.67059276e+03
8.62000e+06,38.2295,0.06242,0.3409,0.03235,569.416206,8.257865,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.66981104e+03
8.63000e+06,38.5743,0.01002,0.3404,0.03272,571.837253,8.258833,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.66902980e+03
8.64000e+06,38.1791,0.02934,0.3409,0.03194,569.420071,8.259800,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.66824903e+03
8.65000e+06,39.4363,0.05517,0.3403,0.03127,572.227565,8.260767,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.66746873e+03
8.66000e+06,39.2108,0.08643,0.3403,0.03295,572.145505,8.261733,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.66668890e+03
8.67000e+06,37.4412,0.08115,0.3408,0.03230,569.824462,8.262699,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.66590953e+03
8.68000e+06,37.3540,0.04585,0.3407,0.03199,570.377228,8.263664,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.66513063e+03
8.69000e+06,38.2882,0.04211,0.3405,0.03218,571.312024,8.264630,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.66435219e+03
8.70000e+06,37.7972,0.06887,0.3405,0.03249,570.778211,8.265594,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.66357422e+03
8.71000e+06,37.4002,0.09123,0.3408,0.03216,569.489038,8.266559,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.66279671e+03
8.72000e+06,39.6562,0.00525,0.3410,0.03169,568.191074,8.267523,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.66201965e+03
8.73000e+06,37.5657,0.03411,0.3407,0.03215,569.813952,8.268487,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.66124306e+03
8.74000e+06,37.9934,0.04542,0.3405,0.03133,570.785817,8.269451,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.66046692e+03
8.75000e+06,39.3107,0.06641,0.3403,0.03159,571.459179,8.270414,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.65969124e+03
8.76000e+06,38.7890,0.05711,0.3410,0.03116,568.239391,8.271377,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.65891601e+03
8.77000e+06,37.7268,0.04368,0.3408,0.03241,568.888462,8.272339,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.65814123e+03
8.78000e+06,39.8337,0.00261,0.3403,0.03133,571.261922,8.273301,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.65736690e+03
8.79000e+06,38.1618,0.04922,0.3409,0.03130,568.442976,8.274263,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.65659303e+03
8.80000e+06,37.5349,0.07947,0.3406,0.03234,569.575128,8.275225,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.65581960e+03
8.81000e+06,39.1406,0.09281,0.3410,0.03283,567.517024,8.276186,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.65504662e+03
8.82000e+06,37.6296,0.03918,0.3407,0.03220,568.961232,8.277147,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.65427408e+03
8.83000e+06,38.7443,0.04644,0.3404,0.03220,570.424617,8.278107,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.65350199e+03
8.84000e+06,37.4457,0.05649,0.3407,0.03192,568.945120,8.279067,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.65273034e+03
8.85000e+06,39.5283,0.00658,0.3404,0.03197,570.663874,8.280027,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.65195914e+03
8.86000e+06,38.6308,0.05352,0.3409,0.03117,567.639884,8.280987,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.65118837e+03
8.87000e+06,37.5450,0.06217,0.3406,0.03214,569.063773,8.281946,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.65041804e+03
8.88000e+06,37.5458,0.05674,0.3407,0.03234,568.626686,8.282905,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.64964815e+03
8.89000e+06,38.3796,0.05530,0.3405,0.03254,569.707423,8.283863,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.64887869e+03
8.90000e+06,38.9113,0.06418,0.3410,0.03238,567.170007,8.284822,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.64810967e+03
8.91000e+06,37.5094,0.08933,0.3406,0.03163,568.845108,8.285779,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.64734109e+03
8.92000e+06,38.7611,0.08112,0.3404,0.03252,569.918085,8.286737,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.64657293e+03
8.93000e+06,37.6881,0.05085,0.3406,0.03162,568.744318,8.287694,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.64580521e+03
8.94000e+06,38.5864,0.03042,0.3404,0.03125,569.621382,8.288651,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.64503791e+03
8.95000e+06,39.2918,0.05159,0.3404,0.03256,569.837484,8.289608,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.64427105e+03
8.96000e+06,39.4092,0.07090,0.3403,0.03254,569.963377,8.290564,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.64350461e+03
8.97000e+06,39.4151,0.10553,0.3403,0.03108,570.007558,8.291520,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.64273859e+03
8.98000e+06,39.9018,0.02830,0.3403,0.03198,569.855297,8.292476,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.64197300e+03
8.99000e+06,39.1152,0.01582,0.3410,0.03115,566.661669,8.293432,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.64120784e+03
9.00000e+06,37.9280,0.04139,0.3408,0.03191,567.288898,8.294387,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.64044310e+03
9.01000e+06,39.2993,0.08171,0.3403,0.03137,569.609769,8.295341,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.63967877e+03
9.02000e+06,39.8571,0.02185,0.3410,0.03101,566.122171,8.296296,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.63891487e+03
9.03000e+06,38.3986,0.02767,0.3405,0.03156,568.808572,8.297250,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.63815138e+03
9.04000e+06,39.1390,0.08051,0.3404,0.03134,569.278112,8.298204,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.63738831e+03
9.05000e+06,39.6735,0.07631,0.3411,0.03112,565.814897,8.299158,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.63662566e+03
9.06000e+06,39.0009,0.04162,0.3410,0.03194,566.224792,8.300111,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.63586343e+03
9.07000e+06,39.9012,0.02240,0.3410,0.03285,565.792693,8.301064,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.63510160e+03
9.08000e+06,39.4743,0.08894,0.3410,0.03143,565.680184,8.302017,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.63434019e+03
9.09000e+06,37.8176,0.08351,0.3406,0.03233,567.624353,8.302969,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.63357919e+03
9.10000e+06,39.1932,0.08425,0.3410,0.03263,565.646288,8.303921,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.63281860e+03
9.11000e+06,38.9778,0.03693,0.3409,0.03175,565.970022,8.304873,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.63205841e+03
9.12000e+06,38.7242,0.02412,0.3409,0.03141,566.018711,8.305824,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.63129864e+03
9.13000e+06,39.0955,0.05577,0.3410,0.03255,565.657292,8.306776,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.63053927e+03
9.14000e+06,38.1157,0.04045,0.3408,0.03188,566.294484,8.307727,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.62978030e+03
9.15000e+06,38.7447,0.07719,0.3405,0.03270,568.118146,8.308677,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.62902175e+03
9.16000e+06,39.6765,0.06142,0.3403,0.03180,568.602232,8.309628,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.62826359e+03
9.17000e+06,38.9441,0.04298,0.3409,0.03244,565.548755,8.310578,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.62750583e+03
9.18000e+06,39.0968,0.08675,0.3404,0.03273,568.172283,8.311528,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.62674848e+03
9.19000e+06,39.0737,0.08332,0.3410,0.03180,565.157351,8.312477,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.62599152e+03
9.20000e+06,37.8020,0.05200,0.3408,0.03211,566.224493,8.313426,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.62523497e+03
9.21000e+06,38.3636,0.03790,0.3409,0.03213,565.577811,8.314375,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.62447881e+03
9.22000e+06,39.9561,0.03767,0.3403,0.03280,568.157841,8.315324,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.62372305e+03
9.23000e+06,38.0263,0.09179,0.3408,0.03209,565.635834,8.316272,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.62296768e+03
9.24000e+06,39.4113,0.09012,0.3410,0.03195,564.661033,8.317220,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.62221270e+03
9.25000e+06,39.1780,0.08274,0.3404,0.03283,567.705275,8.318168,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.62145812e+03
9.26000e+06,40.0300,0.07610,0.3411,0.03238,564.297430,8.319116,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.62070393e+03
9.27000e+06,40.0080,0.06141,0.3411,0.03267,564.291374,8.320063,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61995013e+03
9.28000e+06,39.6789,0.08219,0.3403,0.03292,567.747757,8.321010,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61919672e+03
9.29000e+06,38.9627,0.06729,0.3409,0.03164,564.728590,8.321957,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61844370e+03
9.30000e+06,39.1676,0.04473,0.3410,0.03260,564.472683,8.322903,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61769107e+03
9.31000e+06,39.4559,0.09152,0.3404,0.03244,567.472280,8.323849,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61693882e+03
9.32000e+06,39.8006,0.08836,0.3411,0.03148,563.955344,8.324795,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61618696e+03
9.33000e+06,39.8976,0.10808,0.3411,0.03299,563.769424,8.325741,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61543548e+03
9.34000e+06,39.5943,0.04360,0.3404,0.03194,567.095550,8.326686,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61468438e+03
9.35000e+06,38.7388,0.06239,0.3409,0.03125,564.463194,8.327632,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61393350e+03
9.36000e+06,38.3344,0.08439,0.3409,0.03210,564.610863,8.328577,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61318299e+03
9.37000e+06,39.7914,0.00562,0.3404,0.03188,566.940737,8.329522,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61243287e+03
9.38000e+06,38.3346,0.07505,0.3406,0.03234,566.011833,8.330466,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61168313e+03
9.39000e+06,38.3404,0.07872,0.3409,0.03244,564.363313,8.331410,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61093377e+03
9.40000e+06,37.7957,0.09451,0.3407,0.03173,565.188088,8.332354,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.61018478e+03
9.41000e+06,38.3958,0.06390,0.3408,0.03179,564.456988,8.333298,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.60943618e+03
9.42000e+06,40.1858,0.02669,0.3410,0.03168,563.369217,8.334242,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,6.60868795e+03
